test_label,technology,data_channel_mode,dashboard_mode,scenario_clients,hz,run_id,metric,count,mean,median,std,min,max,p95,p99,iqr
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,1,1,run1,end_to_end_visualization_ms,187,21.22994652406417,21.0,4.852176265682649,12,44,28.0,29.0,7.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,1,1,run3,end_to_end_visualization_ms,13,15.538461538461538,15.0,0.8770580193070293,14,17,17.0,17.0,1.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,100,1,run1,end_to_end_visualization_ms,28396,38.745492322862376,38.0,6.755232293505945,18,103,49.0,59.0,9.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,100,1,run2,end_to_end_visualization_ms,530,30.513207547169813,31.0,2.1610084581247233,16,36,33.0,34.0,2.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run1,end_to_end_visualization_ms,15773,97386.89875103024,96487.0,52331.888473271254,7020,188329,179314.4,186784.0,90311.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run2,end_to_end_visualization_ms,14476,31.052915169936448,29.0,10.26184127337049,13,149,49.0,77.0,4.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run3,end_to_end_visualization_ms,4258,37.81963363081259,34.0,13.316933877217089,8,181,62.0,98.43000000000029,11.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run1,end_to_end_visualization_ms,283,21.127208480565372,21.0,4.613202028952099,12,30,28.0,29.180000000000007,8.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run2,end_to_end_visualization_ms,264,18.560606060606062,19.0,5.308372862279185,9,28,26.0,28.0,9.25
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run3,end_to_end_visualization_ms,78,12.35897435897436,11.0,3.372826318676576,9,19,19.0,19.0,2.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run1,end_to_end_visualization_ms,28322,35.121742814772965,35.0,6.7915183323721795,16,87,46.0,56.0,9.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run2,end_to_end_visualization_ms,221,29.271493212669682,30.0,2.669448706483163,20,39,32.0,35.80000000000001,3.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run3,end_to_end_visualization_ms,2,28.0,28.0,0.0,28,28,28.0,28.0,0.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run1,end_to_end_visualization_ms,14658,107027.51705553281,107777.0,55664.25806945866,7427,202190,192574.15,200292.0,96637.75
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run2,end_to_end_visualization_ms,17910,35.623506420993856,33.0,12.909708698963632,6,144,58.0,92.0,9.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run3,end_to_end_visualization_ms,4230,36.75200945626477,35.0,15.234766107472813,8,120,58.0,102.71000000000004,14.0
visualization_websocket,websocket,,websocket,1,1,run1,end_to_end_visualization_ms,282,85.63829787234043,85.0,5.504804237238203,77,110,94.0,96.51999999999998,9.0
visualization_websocket,websocket,,websocket,100,1,run1,end_to_end_visualization_ms,18238,35.232097817743174,35.0,6.439082437448754,17,92,45.0,55.0,8.0
visualization_websocket,websocket,,websocket,100,1,run2,end_to_end_visualization_ms,32,29.59375,30.0,1.456008130959218,27,35,31.45,34.07000000000001,1.0
visualization_websocket,websocket,,websocket,100,1,run3,end_to_end_visualization_ms,315,30.27936507936508,30.0,1.446955812820272,20,35,32.0,32.0,1.0
visualization_websocket,websocket,,websocket,500,1,run1_ws500_retry5,end_to_end_visualization_ms,9,167.88888888888889,185.0,49.66247185864908,38,198,196.4,197.68,12.0
visualization_websocket,websocket,,websocket,500,1,run2,end_to_end_visualization_ms,7611,28.53370122191565,29.0,3.418703015332061,14,107,32.0,34.0,2.0
visualization_websocket,websocket,,websocket,500,1,run3,end_to_end_visualization_ms,456,27.390350877192983,27.5,4.626373878236603,10,39,34.0,37.0,7.0
